Unnamed: 0;g__;g__02d06;g__1-68;g__Abiotrophia;g__Acetobacter;g__Acidaminococcus;g__Acidovorax;g__Acinetobacter;g__Actinobacillus;g__Actinomyces;g__Adlercreutzia;g__Aerococcus;g__Aggregatibacter;g__Agrobacterium;g__Akkermansia;g__Alicyclobacillus;g__Alistipes;g__Allobaculum;g__Alloiococcus;g__Anaerococcus;g__Anaerofustis;g__Anaerostipes;g__Anaerotruncus;g__Anoxybacillus;g__Arcobacter;g__Arthrobacter;g__Atopobium;g__Bacillus;g__Bacteroides;g__Balneimonas;g__Bifidobacterium;g__Bilophila;g__Blautia;g__Brachybacterium;g__Brachyspira;g__Brevibacterium;g__Brevundimonas;g__Brochothrix;g__Bulleidia;g__Burkholderia;g__Butyricicoccus;g__Butyricimonas;g__Butyrivibrio;g__Campylobacter;g__Capnocytophaga;g__Cardiobacterium;g__Carica;g__Carnobacterium;g__Catenibacterium;g__Catonella;g__Cetobacterium;g__Christensenella;g__Chryseobacterium;g__Citricoccus;g__Citrobacter;g__Citrullus;g__Cloacibacillus;g__Cloacibacterium;g__Clostridium;g__Collinsella;g__Comamonas;g__Coprobacillus;g__Coprococcus;g__Corynebacterium;g__Cupriavidus;g__Curtobacterium;g__Defluvibacter;g__Dehalobacterium;g__Deinococcus;g__Delftia;g__Dermabacter;g__Desulfovibrio;g__Devosia;g__Dialister;g__Dietzia;g__Dorea;g__Dyadobacter;g__Eggerthella;g__Eikenella;g__Enhydrobacter;g__Enterobacter;g__Enterococcus;g__Epulopiscium;g__Erwinia;g__Escherichia;g__Ethanoligenens;g__Eubacterium;g__Facklamia;g__Faecalibacterium;g__Filifactor;g__Finegoldia;g__Flavobacterium;g__Friedmanniella;g__Frigoribacterium;g__Fusobacterium;g__Gallicola;g__Gardnerella;g__Gemella;g__Geobacillus;g__Gluconacetobacter;g__Gordonia;g__Granulicatella;g__Haemophilus;g__Halomonas;g__Helicobacter;g__Holdemania;g__Hydrogenophilus;g__Hyphomicrobium;g__Iamia;g__Janibacter;g__Janthinobacterium;g__Jeotgalicoccus;g__Kaistobacter;g__Kineococcus;g__Klebsiella;g__Kocuria;g__Lachnobacterium;g__Lachnospira;g__Lactobacillus;g__Lactococcus;g__Lautropia;g__Leptotrichia;g__Leuconostoc;g__Lupinus;g__Macrococcus;g__Marinilactibacillus;g__Megamonas;g__Megasphaera;g__Mesorhizobium;g__Methylobacterium;g__Micrococcus;g__Mogibacterium;g__Moraxella;g__Morganella;g__Moryella;g__Mycoplana;g__Neisseria;g__Nesterenkonia;g__Nitrospira;g__Novosphingobium;g__Ochrobactrum;g__Odoribacter;g__Oribacterium;g__Oscillospira;g__Oxalobacter;g__Paenibacillus;g__Parabacteroides;g__Paracoccus;g__Paraprevotella;g__Parvimonas;g__Pediococcus;g__Pedobacter;g__Peptococcus;g__Peptoniphilus;g__Peptostreptococcus;g__Phascolarctobacterium;g__Phenylobacterium;g__Phyllobacterium;g__Plesiomonas;g__Podophyllum;g__Porphyromonas;g__Prevotella;g__Propionibacterium;g__Proteus;g__Pseudochrobactrum;g__Pseudomonas;g__Pseudoramibacter_Eubacterium;g__Pseudoxanthomonas;g__Psychrobacter;g__Pyramidobacter;g__RFN20;g__Ralstonia;g__Raphanus;g__Rhodobacter;g__Rhodococcus;g__Rhodoplanes;g__Robinsoniella;g__Roseburia;g__Rothia;g__Ruminococcus;g__SMB53;g__Saccharopolyspora;g__Sarcina;g__Scardovia;g__Sediminibacterium;g__Segetibacter;g__Selenomonas;g__Serinicoccus;g__Serratia;g__Sharpea;g__Shewanella;g__Slackia;g__Sneathia;g__Sphingobacterium;g__Sphingobium;g__Sphingomonas;g__Sphingopyxis;g__Staphylococcus;g__Stenotrophomonas;g__Steroidobacter;g__Streptococcus;g__Succinatimonas;g__Sutterella;g__Synergistes;g__TG5;g__Tannerella;g__Tepidimonas;g__Thermoanaerobacterium;g__Thermomonas;g__Trabulsiella;g__Treponema;g__Turicibacter;g__Varibaculum;g__Veillonella;g__Victivallis;g__WAL_1855D;g__Weissella;g__Zea;g__cc_115;g__ph2;g__rc4-4
HMP2_J45329_1_ST_T0_B0_0120_ZLPZS0H-06_APB4D;0.2824292452830189;0.0;0.0;0.0;0.0;4.9135220125786166e-05;0.0;0.0;0.0;4.9135220125786166e-05;0.00014740566037735848;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006191037735849057;0.0;0.0;0.0;0.0;0.0;0.0;0.3008058176100629;0.0;0.0;4.9135220125786166e-05;0.020784198113207548;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007370283018867925;0.0;0.0;0.0;0.0;0.0;0.0;0.00029481132075471697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007861635220125787;0.005306603773584905;0.0;0.0;0.031692216981132074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.9135220125786166e-05;0.0;0.0030463836477987423;0.0;9.827044025157233e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002751572327044025;0.0;0.19256092767295596;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011546776729559748;0.06407232704402516;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011792452830188679;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00019654088050314466;0.0;0.003242924528301887;0.0;0.0;0.001818003144654088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004569575471698113;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04549921383647799;0.0;0.00909001572327044;0.0017197327044025158;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00019654088050314466;0.0;0.008893474842767295;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014740566037735848;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J45120_1_ST_T0_B0_0120_ZR3WH7V-6011_APAJ2;0.24571789860903553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001724336130589723;0.0;0.0;0.0;0.007816990458673411;0.0;0.0;0.0;0.0;0.0;0.0;0.0005747787101965744;5.7477871019657434e-05;0.0;0.0;0.0;0.0;0.0;0.5565007472123232;0.0;5.7477871019657434e-05;0.0008621680652948615;0.01408207839981607;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005747787101965744;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007472123232555466;0.0010920795493734913;0.0;0.0;0.010690884009656282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0019542476146683528;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07322680767904356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03356707667547994;0.011438096332911828;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027014599379238994;0.00201172548568801;0.0;0.017588228532015176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005345442004828141;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0048856190366708815;0.0;0.0026439820669042417;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0056328313599264285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.7477871019657434e-05
HMP2_J79864_1_ST_T0_B0_0120_ZL9BTWF-6011_B86HB;0.337273406839843;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002452812558400299;0.0;0.0;0.0;0.0005840029900953093;0.0;9.344047841524949e-05;0.0;0.0;0.0;0.0;0.0;5.840029900953093e-05;0.0;0.0;0.0;0.0;0.0;0.4835077555597085;0.0;0.0;0.000630723229302934;0.03416417492057559;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002943375070080359;0.0;1.1680059801906186e-05;0.0;0.0;0.0;0.0;1.1680059801906186e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00019856101663240515;0.0;0.0;0.010079891609045039;7.008035881143711e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0050808260138291905;0.0;4.6720239207624744e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000315361614651467;0.0;2.3360119603812372e-05;0.0;0.0;0.0;0.0;0.0;0.04740936273593721;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3360119603812372e-05;2.3360119603812372e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1680059801906186e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.00022192113623621752;0.0;0.003585778359185199;0.0;0.0;0.04385862455615773;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007884040366286675;0.0;0.0;0.0;0.0;3.5040179405718556e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011096056811810877;1.1680059801906186e-05;0.0025929732760231732;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5040179405718556e-05;0.0;0.0;4.6720239207624744e-05;0.0;0.007802279947673332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3360119603812372e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J45246_1_ST_T0_B0_0120_ZOZOW1T-6037-2_APATM;0.36340275175330583;5.35360565340757e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002141442261363028;0.0001070721130681514;0.0;0.0;0.0;0.0;0.0;0.3749665399646662;0.0;0.0;0.0;0.012045612720167033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017666898656244982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.35360565340757e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.009101129610792869;0.0002141442261363028;0.0;0.0;0.004711172974998661;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003586915787783072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.35360565340757e-05;0.0;0.07414743829969485;0.0;0.0;0.0;0.0;0.0;5.35360565340757e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.35360565340757e-05;0.0;0.0;5.35360565340757e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013865838642325606;0.020504309652550994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007495047914770598;0.0;0.016649713582097544;0.0002141442261363028;0.0;0.015150703999143422;0.0;0.022592215857379947;0.0;0.0;0.0;0.0;0.0;0.0;0.005781894105680176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017720434712779058;0.0;0.023127576422720703;0.002141442261363028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016274961186359013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003747523957385299;0.0;0.0002676802826703785;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J79902_1_ST_T0_B0_0120_ZUPAQVU-08_B64B9;0.23648588077095473;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00032870162856715973;0.0;0.0;0.0;0.0;0.0002091737636336471;2.9881966233378156e-05;0.0;0.0;0.0;0.0;0.0;0.4916181084715374;0.0;0.0;0.0;0.011713730763484238;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002689376961004034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00023905572986702525;0.0008665770207679666;0.0;0.0;0.007201553862244136;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016435081428357986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015837442103690423;0.0;0.09421783953384133;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9881966233378156e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.976393246675631e-05;0.012849245480352607;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014642163454355297;0.0;0.005647691618108471;0.00023905572986702525;0.0;0.028477513820409382;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0025698490960705212;0.0;0.0;0.0;0.0;0.0;2.9881966233378156e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019004930524428507;0.0;0.069774391154938;0.0012849245480352606;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9881966233378156e-05;0.0;0.008904825937546691;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006872852233676976;0.0;2.9881966233378156e-05;0.0;0.0;0.0;0.0;8.964589870013447e-05;0.0;0.0
HMP2_J45659_1_ST_T0_B0_0120_ZMGT937-07_APAJ2;0.007152633670360722;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006578656894344121;0.0;0.0;0.0;0.001192105611726787;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010154973729524482;0.0;0.0;0.00048567265662943174;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016777782683562188;0.0;0.00035321647754867763;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.036822817784449645;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013245617908075411;0.00048567265662943174;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005298247163230164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002649123581615082;0.0;0.0;0.00017660823877433882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9380988123095942;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007064329550973553;0.0;0.0010154973729524482;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00017660823877433882;0.0;0.0;0.00039736853724226234;0.0;0.0015453220892754646;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J79904_1_ST_T0_B0_0120_ZKFV71L-6016_B64B9;0.3858994501178319;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.855459544383346e-05;3.927729772191673e-05;0.0;0.0;0.0;7.855459544383346e-05;0.0;0.0001178318931657502;0.0;0.0;0.0;0.0;0.00031421838177533385;3.927729772191673e-05;0.0;0.0;0.0;0.0;0.0;0.2867635506677141;0.0;0.0;0.0;0.048468185388845245;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00031421838177533385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02403770620581304;0.0030243519245875886;0.0;0.0;0.023605655930871956;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002945797329143755;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002749410840534171;0.0;0.14076983503534957;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009819324430479183;0.02117046347211312;0.0;0.0;0.0;0.0;3.927729772191673e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005498821681068342;0.0;0.0038491751767478397;0.00015710919088766692;0.0;0.018813825608798115;0.0;0.0;0.0;0.0;0.0;3.927729772191673e-05;0.0;0.0;0.0037313432835820895;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007619795758051846;0.0;0.021720345640219952;0.0001178318931657502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.927729772191673e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004713275726630008;0.0;0.0034171249018067557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001178318931657502;0.0;7.855459544383346e-05;0.0;0.0;0.0;0.0;0.00031421838177533385;0.0;0.0
HMP2_J79909_1_ST_T0_B0_0120_ZMBH10Z-08_B64B9;0.3820938066856699;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007774034724021767;0.0;0.000647836227001814;0.0;0.0;0.0;0.0;0.0007126198497019953;0.0;0.0;0.0;0.0;0.0;0.0;0.3551438196423944;0.0;0.0;0.0001619590567504535;0.03631122052345167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.47836227001814e-05;0.00651075408136823;0.0;0.00019435086810054417;0.011725835708732832;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001295672454003628;0.0;0.0013928478880539;0.0;0.006899455817569318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.47836227001814e-05;0.0;0.08648613630474217;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001295672454003628;0.007612075667271314;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010203420575278569;0.0;0.002688520342057528;9.717543405027209e-05;0.0;0.02374319771961648;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001813941435605079;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.23918113500907e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01438196423944027;0.0;0.04123477584866546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.47836227001814e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001295672454003628;0.0;0.00842187095102358;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.717543405027209e-05;3.23918113500907e-05;0.0;0.0
HMP2_J28597_1_ST_T0_B0_0120_ZVGW5FI-02-AL1_AL5DH;0.23213762095591828;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.440426155800997;0.0;9.77421561919656e-05;0.0;0.0542468966865409;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005864529371517936;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004007428403870589;0.0022480695924152086;0.0;0.000488710780959828;0.013781644023067148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000488710780959828;0.0;0.001466132342879484;0.0;0.0002932264685758968;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10751637181116215;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001954843123839312;0.019841657706969017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000488710780959828;0.0;0.002150327436223243;0.0;0.0;0.01573648714690646;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.77421561919656e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008796794057276904;0.0;0.08229889551363503;0.0001954843123839312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005864529371517936;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011826800899227836;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J79844_1_ST_T0_B0_0120_ZPEL6L3-1013_B64B9;0.3336209100204499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003514826175869121;0.0;0.0;0.0;0.005240286298568507;0.0;3.195296523517383e-05;0.0;0.0;0.0;0.0;0.0007029652351738242;0.0;0.0;0.0;0.0;0.0;0.0;0.22076303680981596;0.0;0.0;3.195296523517383e-05;0.037640593047034765;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00031952965235173826;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015656952965235173;0.010161042944785276;0.0;0.0;0.030291411042944784;3.195296523517383e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001278118609406953;0.0;0.0007988241308793456;0.0;0.0022686605316973416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.195296523517383e-05;0.0;0.2252044989775051;0.0;0.0;0.0;0.0;0.0;3.195296523517383e-05;0.0;0.0;0.0;0.0;0.0;0.0;3.195296523517383e-05;3.195296523517383e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011247443762781187;0.0;0.0;0.0;0.0;3.195296523517383e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018532719836400818;0.0;0.010480572597137014;0.0004153885480572597;0.0;0.037480828220858894;0.0;0.0;0.0;0.0;0.0;0.0;3.195296523517383e-05;0.0;0.0011822597137014315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008627300613496933;0.0;0.05812244376278119;3.195296523517383e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003514826175869121;0.0;0.008467535787321064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015976482617586913;0.0;0.0
