Unnamed: 0,o__,o__Acidimicrobiales,o__Acidobacteriales,o__Actinomycetales,o__Aeromonadales,o__Alteromonadales,o__Anaeroplasmatales,o__Aquificales,o__Bacillales,o__Bacteroidales,o__Bifidobacteriales,o__Burkholderiales,o__CW040,o__Campylobacterales,o__Cardiobacteriales,o__Caulobacterales,o__Chlorophyta,o__Clostridiales,o__Coriobacteriales,o__Cytophagales,o__Deinococcales,o__Desulfovibrionales,o__EW055,o__Enterobacteriales,o__Erysipelotrichales,o__Flavobacteriales,o__Fusobacteriales,o__Gemellales,o__Halanaerobiales,o__I025,o__IS-44,o__Lactobacillales,o__ML615J-28,o__MLE1-12,o__Neisseriales,o__Nitrospirales,o__Oceanospirillales,o__Pasteurellales,o__Pseudomonadales,o__RB41,o__RF32,o__RF39,o__Rhizobiales,o__Rhodobacterales,o__Rhodocyclales,o__Rhodospirillales,o__Rickettsiales,o__SC-I-84,o__SHA-98,o__Sphingobacteriales,o__Sphingomonadales,o__Spirochaetales,o__Streptophyta,o__Synergistales,o__Turicibacterales,o__Verrucomicrobiales,o__Victivallales,o__WD2101,o__Xanthomonadales,o__YS2,o__[Brachyspirales],o__[Cerasicoccales],o__[Saprospirales]
HMP2_J09150_1_ST_T0_B0_0120_ZLZNCLZ-1023_ADM3N,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13554.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,5423.0,4.0,0.0,0.0,5.0,0.0,138.0,124.0,1.0,1.0,0.0,20.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45605_1_ST_T0_B0_0120_ZN9YTFN-6021_APAJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21376.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,1534.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45162_1_ST_T0_B0_0120_ZOZOW1T-6046-1_APATM,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5020.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,8559.0,4.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45597_1_ST_T0_B0_0120_ZX52KVK-6016_APAJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J00845_1_ST_T0_B0_0120_ZLGD9M0-05_AA31J,15.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,2.0,6731.0,14.0,6.0,1.0,1.0,0.0,0.0,0.0,24257.0,1580.0,0.0,0.0,21.0,0.0,19.0,626.0,0.0,0.0,1.0,589.0,0.0,0.0,949.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1571.0,4950.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
HMP2_J45115_1_ST_T0_B0_0120_ZRLZ98T-6022_APAJ2,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2288.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,6957.0,267.0,0.0,0.0,30.0,0.0,25.0,50.0,0.0,0.0,0.0,17.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,30.0,1.0,6160.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
HMP2_J45191_1_ST_T0_B0_0120_ZOZOW1T-6046_APAJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7027.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,4484.0,6.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45245_1_ST_T0_B0_0120_ZOZOW1T-6036-1_APAJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8613.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,10129.0,50.0,0.0,0.0,20.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,361.0,127.0,0.0,0.0,51.0,0.0,0.0,0.0
HMP2_J45105_1_ST_T0_B0_0120_ZUF48YS-03_APAJ2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,409.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,13121.0,265.0,0.0,0.0,17.0,0.0,2655.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,57.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J15236_1_ST_T0_B0_0120_ZWCZHHY-03_AELNK,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13941.0,55.0,0.0,0.0,0.0,0.0,0.0,955.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45590_1_ST_T0_B0_0120_ZR3WH7V-6012_APAJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45240_1_ST_T0_B0_0120_ZOZOW1T-6032B_APAJ2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8732.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,19046.0,80.0,0.0,0.0,47.0,0.0,2.0,48.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,44.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,12.0,1144.0,21.0,0.0,0.0,335.0,0.0,0.0,0.0
HMP2_J45452_1_ST_T0_B0_0120_ZL63I8R-07_APB4D,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,7516.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,12048.0,1003.0,0.0,0.0,0.0,0.0,0.0,487.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J05387_1_ST_T0_B0_0120_ZOZOW1T-54bST_AAH7B,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12822.0,18.0,698.0,0.0,3.0,0.0,0.0,0.0,18449.0,309.0,0.0,0.0,45.0,0.0,130.0,777.0,0.0,0.0,0.0,112.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,26.0,112.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,11.0,46.0,118.0,11.0,0.0,0.0,37.0,0.0,0.0,0.0
HMP2_J00853_1_ST_T0_B0_0122_ZL9BTWF-06_AA31J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21003.0,1.0,428.0,0.0,0.0,0.0,0.0,0.0,6528.0,22.0,0.0,0.0,0.0,0.0,0.0,589.0,0.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45257_1_ST_T0_B0_0120_ZOZOW1T-6021-1_APAJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11394.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,4773.0,6.0,0.0,0.0,12.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,19.0,9.0,0.0,0.0,2125.0,0.0,0.0,0.0
HMP2_J45470_1_ST_T0_B0_0120_ZJTKAE3-6021_APB4D,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4070.0,0.0,402.0,0.0,0.0,0.0,0.0,0.0,10214.0,644.0,0.0,0.0,2.0,0.0,1.0,163.0,0.0,0.0,0.0,23.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79838_1_ST_T0_B0_0120_ZPEL6L3-1012_B64B9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7209.0,1.0,149.0,0.0,0.0,0.0,0.0,0.0,10129.0,69.0,0.0,0.0,4.0,0.0,3.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0
HMP2_J45541_1_ST_T0_B0_0120_ZVNCGHM-6036_APA62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30012.0,0.0,1308.0,0.0,0.0,0.0,0.0,0.0,6032.0,21.0,0.0,0.0,6.0,0.0,8.0,73.0,0.0,0.0,2.0,31.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45612_1_ST_T0_B0_0120_ZLTUJTN-11_APAJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13291.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,1347.0,24.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79793_1_ST_T0_B0_0120_ZYXQKWY-08_B64B9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5156.0,2.0,0.0,0.0,0.0,0.0,222.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J00874_1_ST_T0_B0_0122_ZN0JE53-03_AA31J,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,31057.0,1.0,4117.0,1.0,0.0,0.0,0.0,0.0,10496.0,78.0,0.0,0.0,291.0,0.0,1691.0,953.0,0.0,0.0,4.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45169_1_ST_T0_B0_0120_ZOZOW1T-7016-2_APATM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14497.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,5646.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,36.0,0.0,0.0,3.0,0.0,0.0,0.0
HMP2_J45599_1_ST_T0_B0_0120_ZS78KHV-6012_APAJ2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8665.0,972.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79817_1_ST_T0_B0_0120_ZS78KHV-6033_B64B9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9210.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,10750.0,166.0,0.0,0.0,1.0,0.0,1.0,210.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45426_1_ST_T0_B0_0120_ZOBX723-02_APB4D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4027.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,12224.0,377.0,0.0,0.0,2.0,0.0,1.0,28.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,2.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45108_1_ST_T0_B0_0120_ZTLUDS8-03_APAJ2,1.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,5796.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,7869.0,303.0,0.0,0.0,6.0,0.0,2.0,37.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,307.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45471_1_ST_T0_B0_0120_ZVM4N7A-6012-AL1_AWBGH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,11976.0,16.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,0.0,40.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J00854_1_ST_T0_B0_0122_ZL9BTWF-1012_AA31J,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9108.0,1.0,2043.0,1.0,0.0,0.0,0.0,0.0,15285.0,246.0,0.0,0.0,0.0,0.0,0.0,415.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45286_1_ST_T0_B0_0120_ZQMVU4Q-01_APATM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7111.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,5458.0,96.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79868_1_ST_T0_B0_0120_ZSQNUZ5-03_B86HB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24285.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,23246.0,523.0,0.0,0.0,0.0,0.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45578_1_ST_T0_B0_0120_ZVM4N7A-6026_APAJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11354.0,88.0,0.0,0.0,1.0,0.0,3.0,331.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45632_1_ST_T0_B0_0120_ZR3WH7V-6014_APAJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4593.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,4970.0,59.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79920_1_ST_T0_B0_0120_ZVBQY1N-6036_B64B9,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2410.0,1.0,59.0,1.0,0.0,0.0,0.0,0.0,24721.0,578.0,0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79986_1_ST_T0_B0_0120_ZR47VBL-04_B86HB,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47107.0,0.0,725.0,0.0,1.0,0.0,0.0,0.0,29305.0,111.0,0.0,0.0,12.0,0.0,28.0,2336.0,0.0,1.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J08166_1_ST_T0_B0_0120_ZOZOW1T-6016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34090.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,13345.0,6.0,0.0,0.0,10.0,0.0,3.0,164.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,759.0,92.0,0.0,0.0,60.0,0.0,0.0,0.0
HMP2_J45160_1_ST_T0_B0_0120_ZOZOW1T-6045-1_APATM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5161.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,6277.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79950_1_ST_T0_B0_0120_ZVBQY1N-07_B64B9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8798.0,0.0,599.0,0.0,0.0,0.0,0.0,0.0,1397.0,29.0,0.0,0.0,9.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J80048_1_ST_T0_B0_0120_ZKFV71L-2013_B86HB,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8674.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,13533.0,26.0,0.0,0.0,0.0,0.0,1.0,221.0,0.0,0.0,0.0,1.0,0.0,0.0,71.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,19.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0
HMP2_J45101_1_ST_T0_B0_0120_ZUL3S6O-2013_APAJ2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4910.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,4840.0,11.0,0.0,0.0,21.0,0.0,1200.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79897_1_ST_T0_B0_0120_ZN0JE53-11_B64B9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6587.0,0.0,2009.0,0.0,0.0,0.0,0.0,0.0,2116.0,57.0,0.0,0.0,3.0,0.0,31.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J80026_1_ST_T0_B0_0120_ZS78KHV-6021_B86HB,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,13045.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,15425.0,466.0,0.0,0.0,5.0,0.0,0.0,670.0,0.0,2.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45497_1_ST_T0_B0_0120_ZVNCGHM-6024_APA62,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20510.0,0.0,1393.0,0.0,0.0,0.0,0.0,0.0,14615.0,98.0,0.0,0.0,5.0,0.0,7.0,58.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,46.0,52.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45082_1_ST_T0_B0_0120_ZMGT937-09_APAJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16707.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,540.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79825_1_ST_T0_B0_0120_ZLPZS0H-15_B64B9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23530.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,13451.0,5.0,0.0,0.0,0.0,0.0,1.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
