Unnamed: 0,g__,g__02d06,g__1-68,g__Abiotrophia,g__Acetobacter,g__Acidaminococcus,g__Acidovorax,g__Acinetobacter,g__Actinobacillus,g__Actinomyces,g__Adlercreutzia,g__Aerococcus,g__Aggregatibacter,g__Agrobacterium,g__Akkermansia,g__Alicyclobacillus,g__Alistipes,g__Allobaculum,g__Alloiococcus,g__Anaerococcus,g__Anaerofustis,g__Anaerostipes,g__Anaerotruncus,g__Anoxybacillus,g__Arcobacter,g__Arthrobacter,g__Atopobium,g__Bacillus,g__Bacteroides,g__Balneimonas,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Brachybacterium,g__Brachyspira,g__Brevibacterium,g__Brevundimonas,g__Brochothrix,g__Bulleidia,g__Burkholderia,g__Butyricicoccus,g__Butyricimonas,g__Butyrivibrio,g__Campylobacter,g__Capnocytophaga,g__Cardiobacterium,g__Carica,g__Carnobacterium,g__Catenibacterium,g__Catonella,g__Cetobacterium,g__Christensenella,g__Chryseobacterium,g__Citricoccus,g__Citrobacter,g__Citrullus,g__Cloacibacillus,g__Cloacibacterium,g__Clostridium,g__Collinsella,g__Comamonas,g__Coprobacillus,g__Coprococcus,g__Corynebacterium,g__Cupriavidus,g__Curtobacterium,g__Defluvibacter,g__Dehalobacterium,g__Deinococcus,g__Delftia,g__Dermabacter,g__Desulfovibrio,g__Devosia,g__Dialister,g__Dietzia,g__Dorea,g__Dyadobacter,g__Eggerthella,g__Eikenella,g__Enhydrobacter,g__Enterobacter,g__Enterococcus,g__Epulopiscium,g__Erwinia,g__Escherichia,g__Ethanoligenens,g__Facklamia,g__Faecalibacterium,g__Filifactor,g__Finegoldia,g__Flavobacterium,g__Friedmanniella,g__Frigoribacterium,g__Fusobacterium,g__Gallicola,g__Gardnerella,g__Gemella,g__Geobacillus,g__Gluconacetobacter,g__Gordonia,g__Granulicatella,g__Haemophilus,g__Halomonas,g__Helicobacter,g__Holdemania,g__Hydrogenophilus,g__Hyphomicrobium,g__Iamia,g__Janibacter,g__Janthinobacterium,g__Jeotgalicoccus,g__Kaistobacter,g__Kineococcus,g__Klebsiella,g__Kocuria,g__Lachnobacterium,g__Lachnospira,g__Lactobacillus,g__Lactococcus,g__Lautropia,g__Leptotrichia,g__Leuconostoc,g__Lupinus,g__Macrococcus,g__Marinilactibacillus,g__Megamonas,g__Megasphaera,g__Mesorhizobium,g__Methylobacterium,g__Micrococcus,g__Mogibacterium,g__Moraxella,g__Morganella,g__Moryella,g__Mycoplana,g__Neisseria,g__Nesterenkonia,g__Nitrospira,g__Novosphingobium,g__Ochrobactrum,g__Odoribacter,g__Oribacterium,g__Oscillospira,g__Oxalobacter,g__Paenibacillus,g__Parabacteroides,g__Paracoccus,g__Paraprevotella,g__Parvimonas,g__Pediococcus,g__Pedobacter,g__Peptococcus,g__Peptoniphilus,g__Peptostreptococcus,g__Phascolarctobacterium,g__Phenylobacterium,g__Phyllobacterium,g__Plesiomonas,g__Podophyllum,g__Porphyromonas,g__Prevotella,g__Propionibacterium,g__Proteus,g__Pseudochrobactrum,g__Pseudomonas,g__Pseudoramibacter_Eubacterium,g__Pseudoxanthomonas,g__Psychrobacter,g__Pyramidobacter,g__RFN20,g__Ralstonia,g__Raphanus,g__Rhodobacter,g__Rhodococcus,g__Rhodoplanes,g__Robinsoniella,g__Roseburia,g__Rothia,g__Ruminococcus,g__SMB53,g__Saccharopolyspora,g__Sarcina,g__Scardovia,g__Sediminibacterium,g__Segetibacter,g__Selenomonas,g__Serinicoccus,g__Serratia,g__Sharpea,g__Shewanella,g__Slackia,g__Sneathia,g__Sphingobacterium,g__Sphingobium,g__Sphingomonas,g__Sphingopyxis,g__Staphylococcus,g__Stenotrophomonas,g__Steroidobacter,g__Streptococcus,g__Succinatimonas,g__Sutterella,g__Synergistes,g__TG5,g__Tannerella,g__Tepidimonas,g__Thermoanaerobacterium,g__Thermomonas,g__Trabulsiella,g__Treponema,g__Turicibacter,g__Varibaculum,g__Veillonella,g__Victivallis,g__WAL_1855D,g__Weissella,g__Zea,g__cc_115,g__ph2,g__rc4-4,g__[Clostridium],g__[Eubacterium],g__[Prevotella],g__[Ruminococcus]
HMP2_J45494_1_ST_T0_B0_0120_ZUL3S6O-6014_APA62,4329,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,12879,0,0,1,175,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,70,0,0,0,0,0,0,0,0,0,0,363,0,43,0,0,0,0,0,0,0,0,0,0,0,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,85,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,109,0,0,196,0,14283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1553,0,415,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,0,447,0,0,0,0,0,0,0,0,40,0,14,0,0,0,0,0,0,0,0,0,0,10
HMP2_J28571_1_ST_T0_B0_0120_ZN3TBJM-1012_B44V8,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,41,0,0,0,0,0,0,10221,0,0,0,408,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,31,0,0,338,0,0,0,0,0,0,0,0,56,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15
HMP2_J80074_1_ST_T0_B0_0120_ZJTKAE3-06_B86HB,10051,0,0,0,0,2,0,0,0,2,58,0,0,0,42,0,6,0,0,0,0,56,0,0,0,0,0,0,20870,0,0,5,2017,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,112,0,1,585,1,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,2961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,592,12,0,878,0,4,0,0,0,0,0,0,850,0,0,0,0,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77,0,417,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,0,742,0,0,0,0,0,0,0,0,63,0,2,0,0,0,0,0,0,0,0,4,0,90
HMP2_J43835_1_ST_T0_B0_0120_ZVBQY1N-6011_ANBEN,2195,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,10,0,0,0,0,5,1,0,0,0,0,0,2870,0,0,0,156,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,27,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,149,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,64,0,0,471,0,0,0,0,0,0,0,0,1,0,0,0,0,0,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,487,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10
HMP2_J45186_1_ST_T0_B0_0120_ZOZOW1T-7024-2_APATM,3613,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,2,7,0,0,0,0,0,3048,0,0,0,245,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,15,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,3,0,312,0,65,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,391,0,1142,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,229,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,5,0,0,0,33
HMP2_J80106_1_ST_T0_B0_0120_ZNED4XZ-3001_B86HB,2481,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,43,0,0,0,0,1,4,0,0,0,0,0,6763,0,0,0,819,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,391,0,0,0,0,0,0,0,0,0,13,245,0,1,124,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,946,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,1,0,0,0,0,0,0,0,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,1031,0,0,0,0,0,0,0,0,324,0,0,0,0,0,3102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,0,66,1,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,12,0,2041,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,10,0,134
HMP2_J28636_1_ST_T0_B0_0120_ZYU89T9-2013_AVTWA,1709,0,1,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,2,3,0,0,0,0,0,8141,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,59,0,0,0,0,0,0,0,0,0,0,3,0,45,0,2,0,0,0,0,0,0,0,0,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10
HMP2_J45237_1_ST_T0_B0_0120_ZOZOW1T-4021-1B_APATM,3872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6529,0,0,0,273,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,744,0,0,0,0,0,0,0,0,0,0,0,1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,94,0,0,238,0,315,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,0,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,126,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,0,7,0,107
HMP2_J45629_1_ST_T0_B0_0120_ZRB0F6P-6011_APAJ2,7042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,3,0,0,0,0,0,297,0,0,4,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,41,0,0,256,0,0,0,0,1,0,0,0,6,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,3,0,54,0,88,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,211,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,0,5
HMP2_J45354_1_ST_T0_B0_0120_ZWHMV5E-01_APB4D,3140,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,10699,0,0,1,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,96,0,0,0,0,0,0,0,0,0,0,3,0,34,0,39,0,0,0,0,0,0,0,0,0,4119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85,0,0,268,0,0,0,0,0,0,0,0,79,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,434,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,35
HMP2_J79896_1_ST_T0_B0_0120_ZKFV71L-6014_B64B9,11417,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,4865,0,0,0,1575,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,63,0,0,1029,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,3662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,95,3,0,158,0,0,0,0,0,2,0,0,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,54,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,5,0,0,0,1,0,20
HMP2_J80038_1_ST_T0_B0_0120_ZKVR426-2022_B86HB,14902,0,0,0,0,0,0,0,0,1,1,0,0,0,251,0,70,0,0,0,0,0,6,0,0,0,0,0,15158,0,0,4,869,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,39,0,0,703,1,0,0,0,0,0,0,0,3,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,5390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,95,4425,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,278,39,0,280,0,180,0,0,0,0,0,0,237,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,5667,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,53
HMP2_J83828_1_ST_T0_B0_0120_ZN3TBJM-4015_B86HB,15271,0,0,0,0,10,0,0,0,5,78,0,0,0,0,0,261,0,0,0,0,0,53,0,0,0,0,0,8716,0,0,4,1931,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,73,686,0,0,1540,0,0,0,0,0,0,0,0,0,0,0,0,773,0,0,0,0,0,0,0,0,5,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,496,0,448,38,0,272,0,0,0,0,0,0,0,0,71,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,32,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,146
HMP2_J45233_1_ST_T0_B0_0120_ZOZOW1T-1023_APATM,4026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,6839,0,0,0,197,0,0,0,0,0,0,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,106,0,0,207,0,364,0,0,0,0,0,0,103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,195,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,24
HMP2_J79839_1_ST_T0_B0_0120_ZYHHR4Z-8023_B64B9,2835,0,0,0,0,161,0,0,0,1,39,0,0,0,952,0,250,0,0,0,1,3,41,0,0,0,0,0,7509,0,0,7,406,0,0,0,0,0,0,0,0,105,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,96,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,117,2,0,115,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,34
HMP2_J28621_1_ST_T0_B0_0120_ZJTKAE3-2015_AWBGH,3215,0,0,0,0,0,0,0,0,1,92,0,0,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,6012,0,1,3,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,124,0,0,0,0,0,0,0,0,0,0,0,0,130,0,3,0,0,0,1,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,227,3,0,61,0,0,0,0,0,0,0,0,87,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,173,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6,0,140
HMP2_J45266_1_ST_T0_B0_0120_ZOZOW1T-6024_APATM,6309,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,12386,0,0,2,248,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,148,0,2,0,0,0,0,0,0,0,0,0,544,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,526,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,289,16,0,291,0,520,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,134,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,16
HMP2_J45307_1_ST_T0_B0_0120_ZVNCGHM-6022_APB4D,3691,0,0,0,0,0,0,0,0,0,2,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,1992,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,0,0,180,0,0,0,0,0,0,0,0,0,0,7,0,30,0,0,0,0,0,0,0,0,0,0,0,9184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,135,5,0,35,0,486,0,0,0,0,0,0,47,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,49,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,112,0,0,0,0,0,0,0,0,45,0,4,40,0,0,0,0,0,0,0,0,0,12
HMP2_J28570_1_ST_T0_B0_0120_ZN3TBJM-07_B44V8,1178,0,0,0,0,0,0,0,0,1,0,0,0,0,34,0,1,0,0,0,0,4,0,0,0,0,0,0,6839,0,0,1,223,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,76,0,0,0,0,0,0,0,0,32,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
HMP2_J45252_1_ST_T0_B0_0120_ZOZOW1T-4024-1_APAJ2,3629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,5369,0,0,0,254,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,220,0,0,0,0,1,0,0,0,3,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,1180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,133,3,0,110,0,832,0,0,0,0,0,0,159,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,254,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,6,0,26
HMP2_J45181_1_ST_T0_B0_0120_ZOZOW1T-7015-1_APATM,2811,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,13416,0,0,1,178,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,151,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,141,2,0,174,0,331,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,803,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,13
HMP2_J43824_1_ST_T0_B0_0120_ZX52KVK-1022_ANBEN,3147,0,0,0,0,0,0,0,0,0,8,0,0,0,623,0,27,0,0,0,0,3,13,0,0,0,0,0,461,0,0,3,618,0,0,0,0,0,0,0,0,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,1,312,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,101,11,0,67,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,1636,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24
HMP2_J08162_1_ST_T0_B0_0120_ZOZOW1T-6015,9902,0,0,0,0,0,0,0,0,0,0,0,0,0,1053,0,1,0,0,0,0,38,1,0,0,0,0,0,20129,0,0,2,723,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,8,0,0,382,0,0,0,0,0,0,0,0,5,0,1,0,123,0,0,0,0,0,0,0,0,0,0,0,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,126,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,72,11,0,587,0,1048,0,0,0,0,0,0,193,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,2069,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,208,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,1,0,0,0,46
HMP2_J43825_1_ST_T0_B0_0120_ZX52KVK-1032_ANBEN,1671,0,0,0,0,0,0,0,0,1,1,0,0,0,40,0,18,0,0,0,0,1,4,0,0,0,0,0,1024,0,0,3,359,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,97,11,0,222,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,177,0,1425,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
