Unnamed: 0;o__;o__Acidimicrobiales;o__Acidobacteriales;o__Actinomycetales;o__Aeromonadales;o__Alteromonadales;o__Anaeroplasmatales;o__Aquificales;o__Bacillales;o__Bacteroidales;o__Bifidobacteriales;o__Brachyspirales;o__Burkholderiales;o__CW040;o__Campylobacterales;o__Cardiobacteriales;o__Caulobacterales;o__Cerasicoccales;o__Chlorophyta;o__Clostridiales;o__Coriobacteriales;o__Cytophagales;o__Deinococcales;o__Desulfovibrionales;o__EW055;o__Enterobacteriales;o__Erysipelotrichales;o__Flavobacteriales;o__Fusobacteriales;o__Gemellales;o__Halanaerobiales;o__I025;o__IS-44;o__Lactobacillales;o__ML615J-28;o__MLE1-12;o__Neisseriales;o__Nitrospirales;o__Oceanospirillales;o__Pasteurellales;o__Pseudomonadales;o__RB41;o__RF32;o__RF39;o__Rhizobiales;o__Rhodobacterales;o__Rhodocyclales;o__Rhodospirillales;o__Rickettsiales;o__SC-I-84;o__SHA-98;o__Saprospirales;o__Sphingobacteriales;o__Sphingomonadales;o__Spirochaetales;o__Streptophyta;o__Synergistales;o__Turicibacterales;o__Verrucomicrobiales;o__Victivallales;o__WD2101;o__Xanthomonadales;o__YS2
HMP2_J79792_1_ST_T0_B0_0120_ZLGD9M0-15_B64B9;0.0;0.0;0.0;4.435573297848747e-05;0.0;0.0;0.0;0.0;0.0;0.43943224661787533;0.0;0.0;0.008117099135063206;0.0;0.0;0.0;0.0;0.0;0.0;0.538035041029053;0.0006209802616988245;0.0;0.0;0.0006209802616988245;0.0;4.435573297848747e-05;0.006076735418052783;0.0;0.0;0.0;0.0008871146595697493;0.0;0.0;0.0005766245287203371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005544466622310933;0.0;0.0;0.0;0.0;0.0
HMP2_J09146_1_ST_T0_B0_0120_ZVNCGHM-1014_ADM3N;0.0;0.0;0.0;0.00012580990123922753;0.0;0.0;0.0;0.0;6.290495061961377e-05;0.3979996225702963;0.0;0.0;0.01924891488960181;0.0;0.0;0.0;0.0;0.0;0.0;0.5091526703151538;0.00585016040762408;0.0;0.0;0.0;0.0;0.0011951940617726615;0.004717871296471032;0.0;0.0;0.0;0.006542114864439831;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001887148518588413;0.0;0.0;0.0;0.0076114990249732655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009813172296659747;0.03705101591495251;0.00044033465433729633;0.0;0.0;0.0
HMP2_J80003_1_ST_T0_B0_0120_ZL63I8R-1014_B86HB;0.0;0.0;0.0;6.808742425274052e-05;0.0;0.0;0.0;0.0;0.0;0.6174508068359774;0.0;0.0;0.011234425001702186;0.0;0.0;0.0;0.0;0.0;0.0;0.35102471573500377;0.007966228637570641;0.0;0.0;0.0;0.0;0.0;0.008647102880098045;0.0;3.404371212637026e-05;0.0;0.0;0.0;0.0;0.00010213113637911078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003063934091373323;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003166065227752434;0.0;0.0;0.0;0.0
HMP2_J66954_1_ST_T0_B0_0120_ZPDABJR-3013_APATM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6300338915470495;0.0;0.0;0.0008722089314194577;0.0;0.0;0.0;0.0;0.0;0.0;0.36378588516746413;0.0011712519936204146;0.0;0.0;0.0;0.0;0.0;0.003987240829346092;0.0;0.0;0.0;7.476076555023923e-05;0.0;0.0;4.984051036682616e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.492025518341308e-05
HMP2_J45459_1_ST_T0_B0_0120_ZL9BTWF-10_APB4D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6805757487641756;0.0;0.0;0.0029562857419792575;0.0;0.0;0.0;0.0;0.0;0.0;0.3014926819811961;0.007754192110109528;0.0;0.0;0.0;0.0;0.0;0.007221091402539498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J79970_1_ST_T0_B0_0120_ZWCZHHY-6021_B64B9;8.078849571820973e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4344805299725319;0.0;0.0;0.011229600904831152;0.0;0.0;0.0;0.0;0.0;0.0;0.5171271610922604;0.007432541606075295;0.0;0.0;0.0008078849571820973;0.0;0.0018581354015188237;0.0060591371788657295;0.0;8.078849571820973e-05;0.0;0.0;0.0;0.0;8.078849571820973e-05;0.0025044433672645017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00016157699143641945;0.00016157699143641945;0.0;0.0;0.0;0.0;0.0;0.0;8.078849571820973e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015188237195023428;0.002666020358700921;0.0;0.0;0.0
HMP2_J79881_1_ST_T0_B0_0120_ZPDABJR-6015_B64B9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4707707155659727;0.0;0.0;0.0018612987729215496;0.0;0.0020681097476906106;0.0;0.0;0.0;0.0;0.4744243761202261;0.002895353646766855;0.0;0.0;0.00048255894112780916;0.0;0.0006893699158968703;0.013580587343168344;0.0;0.0;0.0;0.0;0.0;0.0;0.00020681097476906108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013787398317937404;0.00041362194953812215;0.0;0.0;0.0;0.0;0.0;0.0;0.00013787398317937404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.029780780366744794;0.0;0.0;0.0;0.00255066868881842
HMP2_J00884_1_ST_T0_B0_0122_ZM7JY3G-04_AA31J;0.000481084627159414;0.0;0.0;0.0002624097966324076;0.0;0.0;0.0;0.0;0.0;0.48812595670238357;0.000481084627159414;0.0;4.373496610540127e-05;0.0;0.00021867483052700635;0.0;0.0;0.0;0.0;0.43262628471462933;0.011502296085720533;0.0;0.0;0.0012245790509512356;0.0;0.0001312048983162038;0.029171222392302645;0.0;0.00017493986442160508;4.373496610540127e-05;0.026109774764924557;0.0;0.0;0.0032363874917996937;0.0;0.0;0.0;0.0;0.0;0.0005248195932648152;0.00017493986442160508;0.0;0.0;0.003061447627378089;4.373496610540127e-05;0.0;0.0;0.0;4.373496610540127e-05;0.0;0.0;0.0;4.373496610540127e-05;0.0;0.0;0.0005685545593702165;0.0;0.0016181937458998469;8.746993221080254e-05;0.0;0.0;0.0;0.0
HMP2_J66963_1_ST_T0_B0_0120_ZRLZ98T-6023_APATM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08656756574964687;0.0;0.0;0.0006726306585054147;0.0;0.0;0.0;0.0;0.0;0.0;0.8767740633618081;0.01466334835541804;0.0;0.0;0.0;0.0;0.0;0.004372099280285195;0.0;0.0;0.0;0.0015470505145624537;0.0;0.0;0.0009416829219075805;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006053675926548732;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002690522634021659;0.0;0.0;0.0;0.0;0.0002690522634021659;0.0011434721194592049;0.0002017891975516244;0.011165668931189884;0.0;0.0;0.0;0.0008071567902064976
HMP2_J45392_1_ST_T0_B0_0120_ZNED4XZ-4014_APB4D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.400246413799173e-05;0.5715480066883746;0.0;0.0;4.400246413799173e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.4156912787116078;0.006776379477250726;0.0;0.0;0.0;0.0;0.000484027105517909;0.005148288304145032;0.0;0.0;0.0;4.400246413799173e-05;0.0;0.0;0.00017600985655196692;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.400246413799173e-05;0.0;0.0;0.0;0.0;0.0
HMP2_J79784_1_ST_T0_B0_0120_ZQFL1P3-6033_B64B9;7.453230975627935e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4236416486546918;0.0;0.0;0.012074234180517254;0.0;0.0;0.0;0.0;0.0;0.0;0.5551911753745249;0.004919132443914437;0.0;0.0;0.0;0.0;0.0001490646195125587;0.0002981292390251174;0.0;0.0;0.0;0.0;0.0;0.0;0.0008198554073190729;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.453230975627935e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003726615487813967;0.0023850339122009393;0.0;0.0;0.0
HMP2_J28601_1_ST_T0_B0_0120_ZOZOW1T-68-AL1_AL5DH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.41177374731017524;0.0;0.0;0.004457423916384875;0.0;0.0;0.0;0.0;0.0;0.0;0.5431909007070397;0.001537042729787888;0.0;0.0;0.0;0.0;0.0001537042729787888;0.013679680295112203;0.0;0.0;0.0;0.0001537042729787888;0.0;0.0;0.0;0.00783891792191823;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00261297264063941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001537042729787888;0.0;0.0;0.0;0.0;0.0;0.0;0.00046111281893636643;0.003227789732554565;0.0012296341838303104;0.0;0.0;0.009529664924684907
HMP2_J45276_1_ST_T0_B0_0120_ZN9YTFN-09_APATM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7603543353279362;5.8664789393406076e-05;0.0;0.0019359380499824005;0.0;0.0;0.0;0.0;0.0;0.0;0.23201924205092103;0.0044585239938988615;0.0;0.0;0.0;0.0;0.0;0.0008213070515076851;0.0;0.0;0.0;5.8664789393406076e-05;0.0;0.0;0.0002346591575736243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.8664789393406076e-05;0.0;0.0;0.0;0.0;0.0
HMP2_J66976_1_ST_T0_B0_0120_ZX52KVK-6021_APATM;0.0;0.0;0.0;4.3466921672607145e-05;0.0;0.0;0.0;0.0;0.0;0.22089889594018952;0.0;0.0;0.003303486047118143;0.0;0.0;0.0;0.0;0.0;0.0;0.7278970703294793;0.007780578979396679;0.0;0.0;8.693384334521429e-05;0.0;8.693384334521429e-05;0.028862035990611146;0.0;0.0;4.3466921672607145e-05;8.693384334521429e-05;0.0;0.0;0.00047813613839867863;0.00047813613839867863;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018690776319221073;0.0;0.0;0.0;0.0;0.0;0.0;0.00013040076501782144;0.0;0.0;0.0;0.0;0.00030426845170825;0.00013040076501782144;0.0002608015300356429;0.007172042075980179;0.0;0.0;0.0;8.693384334521429e-05
HMP2_J79859_1_ST_T0_B0_0120_ZOZOW1T-7030_B86HB;0.0;0.0;0.0;2.2856098006948253e-05;0.0;0.0;0.0;0.0;0.0;0.6465761565185592;0.0;0.0;0.019564819893947705;0.0;2.2856098006948253e-05;0.0;0.0;0.0;0.0;0.29719784238434815;0.0016684951545072224;0.0;0.0;0.00022856098006948254;0.0;0.0;0.00043426586213201685;0.0;0.0;0.0;0.0;0.0;0.0;4.5712196013896505e-05;0.0013027975863960505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.026330224904004388;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002514170780764308;0.00020570488206253428;0.00018284878405558602;0.002697019564819894;0.0;0.0;0.0032684220149936
HMP2_J15230_1_ST_T0_B0_0120_ZY7IW45-01_AELNK;4.483902788987535e-05;0.0;0.0;0.0001793561115595014;0.0;0.0;0.0;0.0;0.0;0.3784862344184378;4.483902788987535e-05;0.0;0.00031387319522912746;0.0;0.0;0.0;0.0;0.0;0.0;0.5017038830598153;0.0029145368128418976;0.0;0.0;0.0;0.0;0.0001793561115595014;0.009012644605864945;0.0;0.0;8.96780557797507e-05;0.0004483902788987535;0.0;0.0;0.006815532239261053;0.0;0.0;0.0;0.0;0.0;0.0;4.483902788987535e-05;0.0;0.0004035512510088781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018384001434848894;0.0;4.483902788987535e-05;0.09743520760469913;0.0;0.0;0.0;0.0
HMP2_J83836_1_ST_T0_B0_0120_ZVBQY1N-1012_B86HB;3.709749220952664e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.709749220952664e-05;0.5460379878320225;0.0;0.0;0.0295296037987832;0.0;0.0;0.0;0.0;0.0;0.0;0.413637038136222;0.0073824009496958;0.0;0.0;0.0005564623831428995;0.0;0.0002967799376762131;0.000704852351981006;0.0;0.0;0.0;0.0;0.0;0.0;0.0002967799376762131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00025968244546668645;0.0;0.0;0.0;0.0;0.0;0.0;3.709749220952664e-05;0.000408072414304793;0.0007790473364000593;0.0;0.0;0.0
HMP2_J09118_1_ST_T0_B0_0120_ZL9BTWF-1022_ADM3N;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5989445910290238;0.0;0.0;0.00036215013709969476;0.0;0.0;0.0;0.0;0.0;0.0;0.3820166589063066;0.0004656216048424647;0.0;0.0;0.0;0.0;0.0;0.017641885250142274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005690930725852346;0.0;0.0;0.0;0.0
HMP2_J28606_1_ST_T0_B0_0120_ZN3TBJM-2014_AWBGH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43457158857569533;0.0;0.0;0.038889925953580984;0.0;0.0;0.0;0.0;0.0;0.0;0.4851596042561135;0.00448011946985253;0.0;0.0;0.00012444776305145915;0.0;0.0;0.005413477692738473;0.0;0.0;0.0;0.00012444776305145915;0.0;0.0;0.0002488955261029183;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02352062721672578;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002488955261029183;0.0;0.0007466865783087549;0.004231223943749611;0.0;0.0;0.0;0.0
HMP2_J45563_1_ST_T0_B0_0120_ZV14SIB-04_APA62;0.0;0.0;0.0;2.824060999717594e-05;0.0;0.0;0.0;0.0;0.0;0.44317989268568203;0.0;0.0;0.016153628918384635;0.0;0.0;0.0;0.0;0.0;0.0;0.5198813894380119;0.000988421349901158;0.0;0.0;0.00011296243998870376;0.0;0.00025416548997458347;0.01669020050833098;0.0;0.0;0.0;0.0;0.0;0.0;5.648121999435188e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011861056198813895;0.0011861056198813895;0.0;0.0;0.0;0.0;0.0;0.0;2.824060999717594e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.824060999717594e-05;8.472182999152782e-05;0.0;0.0;0.0001412030499858797
HMP2_J28624_1_ST_T0_B0_0120_ZN3TBJM-2024-AL1_AVTWA;0.0;0.0;0.0;0.00012970168612191958;0.0;0.0;0.0;0.0;0.0;0.569260700389105;0.0;0.0;0.019974059662775615;0.0;0.0;0.0;0.0;0.0;0.0;0.1933852140077821;0.0003891050583657588;0.0;0.0;0.0;0.0;0.0;0.0005188067444876783;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21595330739299612;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003891050583657588;0.0;0.0;0.0;0.0
HMP2_J45161_1_ST_T0_B0_0120_ZOZOW1T-6045-2_APATM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.181844297615628e-05;0.46552714737144496;0.0;0.0;0.019893708704395288;0.0;0.0;0.0;0.0;0.0;0.0;0.49791726515369145;0.0008618213157138753;0.0;0.0;0.0;0.0;0.0;0.00043091065785693766;0.0;0.0;0.0;0.00043091065785693766;0.0;0.0;7.181844297615628e-05;0.001795461074403907;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004021832806664752;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00021545532892846883;0.0;0.0;0.0;0.0;0.0;0.0009336397586900316;0.0013645504165469692;0.0;0.006463659867854065;0.0;0.0;0.0
HMP2_J45532_1_ST_T0_B0_0120_ZVTCAK9-03_APA62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6389906587407497;0.0;0.0;0.027829673662501518;0.0;4.852602207934005e-05;0.0;0.0;0.0;0.0;0.2880504670629625;0.0018682518500545918;0.0;0.0;0.0005580492539124105;0.0;0.0012616765740628413;0.012325609608152372;0.0;0.0;0.0;0.0001941040883173602;0.0;0.0;0.0012616765740628413;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00021836709935703022;0.0;0.00012131505519835011;0.027271624408589105;0.0;0.0;0.0;0.0
HMP2_J66949_1_ST_T0_B0_0120_ZOZOW1T-7023_APATM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.350599520383693;0.0;0.0;0.007673860911270983;0.0;0.0;0.0;0.0;0.0;0.0;0.6335731414868105;0.0009592326139088729;0.0;0.0;0.0;0.0;0.00047961630695443646;0.00047961630695443646;0.0;0.0;0.0;0.00047961630695443646;0.0;0.0;0.00047961630695443646;0.0014388489208633094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00047961630695443646;0.0;0.002398081534772182;0.00047961630695443646;0.0;0.0;0.00047961630695443646
HMP2_J09121_1_ST_T0_B0_0120_ZL9BTWF-1025_ADM3N;0.0;0.0;0.0;4.342162396873643e-05;0.0;0.0;0.0;0.0;0.0;0.7012592270950934;0.0;0.0;0.00013026487190620929;0.0;0.0;0.0;0.0;0.0;0.0;0.2838905775075988;0.00034737299174989145;0.0;0.0;0.0;0.0;0.0;0.014198871037776813;0.0;0.0;0.0;0.0;0.0;0.0;8.684324793747286e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.342162396873643e-05;0.0;0.0;0.0;0.0
HMP2_J45556_1_ST_T0_B0_0120_ZYXQKWY-04_APA62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4992885493896503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4983149853965401;0.00014977907586310194;0.0;0.0;0.0;0.0;0.0009735639931101626;0.0005242267655208567;0.0;0.0;0.0;7.488953793155097e-05;0.0;0.0;0.0005991163034524077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.488953793155097e-05;0.0;0.0;0.0;0.0
HMP2_J00888_1_ST_T0_B0_0120_ZK4CK8Y-02_AA31J;0.0;0.0;0.0;0.00029738008148214235;0.0;0.0;0.0;0.0;2.9738008148214232e-05;0.03482320754155887;0.0003568560977785708;0.0;0.001159782317780355;0.0;0.0;0.0;0.0;0.0;0.0;0.7318821185357005;0.03497189758229994;0.0;0.0;0.00231956463556071;0.0;0.0016058524400035686;0.030511196360067803;0.0;5.9476016296428465e-05;0.0;0.010348826835578553;0.0;0.0;0.012727867487435691;0.000386594105926785;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006244981711124989;0.005501531507419633;0.0;0.0;0.0;0.0;0.0;0.0;2.9738008148214232e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0019924465459303536;0.13037142772177118;0.0;0.0;0.0;0.0
HMP2_J79772_1_ST_T0_B0_0120_ZUF48YS-06_B64B9;0.0;0.0;0.0;0.00015748031496062991;0.0;0.0;0.0;0.0;0.0;0.48889763779527556;0.0;0.0;0.006535433070866142;0.0;0.0;0.0;0.0;0.0;0.0;0.4786614173228346;0.020078740157480315;0.0;0.0;0.0003937007874015748;0.0;0.0022834645669291337;0.0011811023622047244;0.0;0.0005511811023622047;0.0;0.0;0.0;0.0;0.0007086614173228347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015748031496062991;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015748031496062991;0.00023622047244094488;0.0;0.0;0.0;0.0
HMP2_J28615_1_ST_T0_B0_0120_ZN0JE53-2022_AWBGH;0.0001231451265316175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000246290253063235;0.26186811156948464;0.0;0.0;0.17973031217289576;0.0;0.0;0.0;0.0;0.0;0.0;0.5145619112123637;0.018964349485869097;0.0;0.0;6.157256326580875e-05;0.0;0.00018471768979742628;0.023397574041007327;0.0;0.0;0.0;0.0;0.0;0.0;6.157256326580875e-05;0.0;0.0;0.0;0.0;0.0;0.0004310079428606613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00036943537959485256;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J00839_1_ST_T0_B0_0122_ZLZQMEV-1015_AA31J;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.589969808788997;3.354579000335458e-05;0.0;0.0006038242200603824;0.0;0.0;0.0;0.0;0.0;0.0;0.3890640724589064;0.00036900369003690036;0.0;0.0;0.0008050989600805099;0.0;0.0008721905400872191;0.010634015431063402;0.0;3.354579000335458e-05;3.354579000335458e-05;0.00013418316001341833;0.0;0.0;0.001107011070110701;0.0;0.0;0.0;0.0;0.0;0.0035558537403555853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.354579000335458e-05;0.0;0.0;0.0;0.0;0.0;0.0;3.354579000335458e-05;0.001912110030191211;0.0003019121100301912;0.0;0.0;0.0005031868500503186
HMP2_J45542_1_ST_T0_B0_0120_ZXKBAO5-04_APA62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3951979359211337;0.0;0.0;0.0003273259396179914;0.0;0.0;0.0;0.0;0.0;0.0;0.5750154035736291;0.002445317313616759;0.0;0.0;0.0;0.0;1.9254467036352435e-05;0.01313154651879236;0.0;0.0;0.0;0.00026956253850893405;0.0;0.0;0.003022951324707332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004313000616142945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003947165742452249;0.0023105360443622922;0.0;0.0;0.0;0.0
HMP2_J45203_1_ST_T0_B0_0120_ZOZOW1T-4025-3_APATM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.01002710027100271;0.0;0.0;0.0;0.0;0.0;0.0;0.5845528455284553;0.001084010840108401;0.0;0.0;0.00027100271002710027;0.0;0.0;0.0005420054200542005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013550135501355014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00027100271002710027;0.00027100271002710027;0.0;0.0016260162601626016;0.0;0.0;0.0
HMP2_J45380_1_ST_T0_B0_0120_ZV14SIB-01_APB4D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16653308907716968;0.0;0.0;0.010419051980764827;0.0;0.0;0.0;0.0;0.0;0.0;0.7974009617586444;0.005152278452026563;0.0;0.0;0.0002862376917792535;0.0;0.0;0.014311884588962674;0.0;0.0;0.0;0.0002862376917792535;0.0;0.0;0.0001717426150675521;0.0;0.0;0.0;0.0;0.0;5.72475383558507e-05;0.0;0.0;0.0024043966109457294;0.002862376917792535;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001144950767117014;0.0;0.0;0.0;0.0;0.0
HMP2_J45239_1_ST_T0_B0_0120_ZOZOW1T-86-1_APAJ2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.494341897783137;0.0;0.0;0.02110193859567758;0.0;0.0;0.0;0.0;0.0;0.0;0.4503292829978666;0.0013913366107040164;0.0;0.0;0.0015768481587978853;0.0;4.637788702346721e-05;0.0006029125313050738;0.0;0.0;0.0;0.0004637788702346721;0.0;0.0;0.0;0.0006956683053520082;0.0;0.0;0.0;0.0;0.0006492904183285409;4.637788702346721e-05;0.0;0.010898803450514794;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.637788702346721e-05;0.0;0.0;0.0;0.0;0.0;0.00013913366107040162;0.000881179853445877;0.007605973471848623;0.0033855857527131062;0.0;0.0;0.005797235877933402
HMP2_J79913_1_ST_T0_B0_0120_ZTL5S2Y-1011_B64B9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7951070336391437;0.0;0.0;0.007418733718427908;0.0;0.0;0.0;0.0;0.0;0.0;0.17029108619322686;0.0017555782081775965;0.0;0.0;5.6631555102503115e-05;0.0;0.0;0.003001472420432665;0.0;0.0;0.0;5.6631555102503115e-05;0.0;0.0;0.00011326311020500623;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022086306489976216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011326311020500623;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J28618_1_ST_T0_B0_0120_ZMBVNFM-2013_AWBGH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17817947062621045;0.0;0.0;0.0033085861846352486;0.0;0.0;0.0;0.0;0.0;0.0;0.7915590703679793;0.010813428018076178;0.0;0.0;0.0002420916720464816;0.0;0.0;0.0056488056810845705;0.0;0.0;0.0;0.004276952872821175;0.0;0.0;0.001210458360232408;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.069722401549386e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.00040348612007746934;0.0;0.004276952872821175;0.0;0.0;0.0;0.0;0.0
